Date,QQQ,SOXX,XBI,XOP,IYH
2018-08-09,181.91000366210938,188.6300048828125,95.25,165.24000549316406,192.1199951171875
2018-08-10,180.52000427246094,183.9499969482422,94.94999694824219,166.83999633789062,191.3300018310547
2018-08-13,180.32000732421875,184.22000122070312,94.5,162.67999267578125,191.3800048828125
2018-08-14,181.4499969482422,183.85000610351562,94.88999938964844,164.0399932861328,192.30999755859375
2018-08-15,179.22999572753906,181.3000030517578,93.08000183105469,156.39999389648438,191.8699951171875
2018-08-16,179.82000732421875,181.07000732421875,93.91999816894531,157.8800048828125,193.6199951171875
2018-08-17,179.86000061035156,179.72000122070312,93.98999786376953,158.8000030517578,194.41000366210938
2018-08-20,179.6999969482422,179.55999755859375,93.30000305175781,160.44000244140625,194.89999389648438
2018-08-21,180.36000061035156,183.05999755859375,95.12999725341797,163.47999572753906,195.0800018310547
2018-08-22,181.05999755859375,183.9199981689453,96.69999694824219,166.8000030517578,195.52000427246094
2018-08-23,180.8000030517578,184.1300048828125,96.02999877929688,166.0399932861328,195.25999450683594
2018-08-24,182.47999572753906,186.8000030517578,96.4000015258789,168.1999969482422,196.02000427246094
2018-08-27,184.33999633789062,189.77000427246094,98.0,168.60000610351562,197.02000427246094
2018-08-28,184.61000061035156,190.5,98.66000366210938,167.44000244140625,197.22999572753906
2018-08-29,186.74000549316406,191.0,99.55000305175781,169.55999755859375,198.5399932861328
2018-08-30,186.41000366210938,189.2899932861328,99.93000030517578,170.47999572753906,198.24000549316406
2018-08-31,186.64999389648438,190.32000732421875,100.13999938964844,169.36000061035156,198.24000549316406
2018-09-04,185.85000610351562,191.85000610351562,100.01000213623047,167.44000244140625,196.8699951171875
2018-09-05,183.4499969482422,190.9199981689453,99.23999786376953,166.36000061035156,197.32000732421875
2018-09-06,181.80999755859375,185.86000061035156,96.69000244140625,161.52000427246094,197.27000427246094
2018-09-07,181.11000061035156,185.08999633789062,96.41000366210938,159.8000030517578,197.4499969482422
2018-09-10,181.72000122070312,187.0500030517578,96.55999755859375,160.0800018310547,196.85000610351562
2018-09-11,183.1199951171875,185.24000549316406,96.54000091552734,163.16000366210938,196.9199981689453
2018-09-12,182.5800018310547,183.10000610351562,96.2300033569336,165.32000732421875,197.82000732421875
2018-09-13,184.52999877929688,185.19000244140625,95.9000015258789,164.55999755859375,200.1199951171875
2018-09-14,183.99000549316406,187.27000427246094,95.83000183105469,165.32000732421875,199.5500030517578
2018-09-17,181.33999633789062,184.66000366210938,94.30000305175781,164.9600067138672,198.5800018310547
2018-09-18,182.83999633789062,186.25,95.44999694824219,167.1999969482422,199.74000549316406
2018-09-19,182.6999969482422,186.5399932861328,95.56999969482422,169.0,199.47000122070312
2018-09-20,184.72000122070312,188.8000030517578,97.16000366210938,168.52000427246094,201.2899932861328
2018-09-21,183.7100067138672,188.2899932861328,95.54000091552734,169.9600067138672,201.5500030517578
2018-09-24,183.88999938964844,188.94000244140625,96.62000274658203,173.47999572753906,202.08999633789062
2018-09-25,184.13999938964844,185.92999267578125,96.9000015258789,174.32000732421875,201.6199951171875
2018-09-26,184.27000427246094,183.1999969482422,96.12000274658203,171.27999877929688,201.41000366210938
2018-09-27,185.8300018310547,183.88999938964844,95.98999786376953,172.8000030517578,202.2100067138672
2018-09-28,185.7899932861328,185.0500030517578,95.87000274658203,173.16000366210938,202.89999389648438
2018-10-01,186.1699981689453,185.69000244140625,94.58999633789062,174.9600067138672,204.02000427246094
2018-10-02,185.75,185.69000244140625,93.19999694824219,174.0399932861328,203.42999267578125
2018-10-03,185.9499969482422,185.86000061035156,94.9000015258789,178.27999877929688,203.00999450683594
2018-10-04,182.3800048828125,182.57000732421875,91.83999633789062,175.44000244140625,200.89999389648438
2018-10-05,180.14999389648438,178.25,90.44999694824219,174.60000610351562,200.5399932861328
2018-10-08,179.0500030517578,176.25999450683594,89.5,173.52000427246094,200.1199951171875
2018-10-09,179.6300048828125,176.05999755859375,88.41000366210938,175.8000030517578,200.47000122070312
2018-10-10,171.72999572753906,168.2899932861328,85.44000244140625,167.83999633789062,195.52999877929688
2018-10-11,169.60000610351562,166.61000061035156,84.41000366210938,162.60000610351562,190.7100067138672
2018-10-12,174.32000732421875,169.63999938964844,86.0999984741211,164.67999267578125,193.72000122070312
2018-10-15,172.2100067138672,168.25,84.94000244140625,165.1199951171875,192.10000610351562
2018-10-16,177.22000122070312,173.72999572753906,89.44999694824219,167.52000427246094,197.74000549316406
2018-10-17,177.2899932861328,173.0399932861328,89.30000305175781,164.60000610351562,198.6699981689453
2018-10-18,173.17999267578125,168.7100067138672,87.54000091552734,161.9600067138672,196.25
2018-10-19,173.02000427246094,166.17999267578125,85.41999816894531,160.0,194.13999938964844
2018-10-22,173.91000366210938,167.1999969482422,83.48999786376953,157.44000244140625,192.67999267578125
2018-10-23,173.27000427246094,166.3300018310547,83.41999816894531,151.8800048828125,191.6199951171875
2018-10-24,165.33999633789062,155.4199981689453,77.27999877929688,142.72000122070312,185.22000122070312
